gene_id	transcript_id(s)	3h_Sal-Brk-dark_2	3h_Sal-Brk-dark_3	3h_Sal-Brk-light_2	3h_Sal-Brk-light_3	3h_Ubi-Brk-light_2	3h_Ubi-Brk-light_3
FBgn0051506	FBtr0083943	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051510	FBtr0084783	2197.57	1599.56	2191.72	1912.10	2083.98	2138.51
FBgn0051514	FBtr0304109	1.00	0.00	3.00	2.00	0.00	0.00
FBgn0051515	FBtr0304565	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051516	FBtr0078987	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051518	FBtr0083545	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051522	FBtr0078939,FBtr0078941,FBtr0078942,FBtr0306343,FBtr0306344,FBtr0335431,FBtr0335432	3895.00	4166.00	3848.00	4336.00	3921.00	3422.00
FBgn0051523	FBtr0078935,FBtr0078936,FBtr0078937,FBtr0078938,FBtr0335429,FBtr0335430,FBtr0345142	5730.00	6837.00	6078.00	7108.00	6532.00	5895.00
FBgn0051524	FBtr0085684,FBtr0110860	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051525	FBtr0078924	0.00	0.00	0.00	0.00	1.00	1.00
FBgn0051526	FBtr0445669	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051528	FBtr0078923	1.00	0.00	1.00	0.00	0.00	2.00
FBgn0051533	FBtr0082905	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0051538	FBtr0078819	114.00	184.00	227.00	138.00	247.00	257.00
FBgn0051542	FBtr0078786,FBtr0332159	1.00	0.00	0.00	0.00	0.00	0.00
FBgn0051546	FBtr0078737	3.00	1.00	2.00	7.00	1.00	0.00
FBgn0051547	FBtr0078764,FBtr0078765	9.00	15.00	30.00	10.00	43.00	67.00
FBgn0051548	FBtr0078736	2223.00	2265.00	2064.00	2125.00	2105.00	1987.00
FBgn0051549	FBtr0078707,FBtr0335215	1276.00	1472.00	1330.00	1547.00	1347.00	1318.00
FBgn0051550	FBtr0078684,FBtr0113409,FBtr0336770,FBtr0392903	4620.00	5294.00	5806.00	5515.00	5980.00	6030.00
FBgn0051551	FBtr0078706	0.00	0.00	1.00	4.00	2.00	1.00
FBgn0051559	FBtr0078616	18.00	22.00	52.00	33.00	11.00	82.00
FBgn0051560	FBtr0078609	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051561	FBtr0078608	0.00	0.00	0.00	0.00	2.00	0.00
FBgn0051562	FBtr0344667	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051568	FBtr0083493	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051569	FBtr0083494	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051570	FBtr0083468	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051573	FBtr0083472	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051575	FBtr0083491	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051576	FBtr0083477	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051577	FBtr0083475	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051578	FBtr0083473	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051579	FBtr0083474	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051580	FBtr0083492	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051583	FBtr0081814	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051588	FBtr0082834	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051591	FBtr0083495	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051601	FBtr0307507,FBtr0308578	0.00	0.00	85.00	0.00	550.00	331.00
FBgn0051602	FBtr0079693	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051603	FBtr0079690	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051604	FBtr0079694	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051606	FBtr0079577	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0051609	FBtr0299873	0.00	0.00	0.00	0.00	0.00	3.00
FBgn0051611	FBtr0085926	0.25	0.25	0.50	0.08	0.08	0.08
FBgn0051612	FBtr0085908,FBtr0300999	244.00	196.00	237.00	227.00	252.00	260.00
FBgn0051613	FBtr0085894	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051614	FBtr0085895	1.00	1.00	1.00	1.00	1.00	1.00
FBgn0051615	FBtr0085890	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051616	FBtr0085889	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051617	FBtr0085892	3.00	4.00	3.00	3.00	6.00	5.50
FBgn0051618	FBtr0085893	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051619	FBtr0085901,FBtr0085902,FBtr0110959,FBtr0301000,FBtr0307497,FBtr0339131,FBtr0339132	0.00	1.00	3.00	0.00	1.00	3.00
FBgn0051624	FBtr0081491,FBtr0301928,FBtr0343874	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0051626	FBtr0081485,FBtr0081486	13.00	26.00	24.00	8.00	15.00	16.00
FBgn0051627	FBtr0300424	6.00	10.00	12.00	2.00	13.00	10.00
FBgn0051631	FBtr0079338	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051632	FBtr0079341,FBtr0345446	6.00	6.00	5.00	1.00	6.00	11.00
FBgn0051633	FBtr0079325	251.00	220.00	240.00	221.00	288.00	306.00
FBgn0051634	FBtr0079327	3.00	1.00	4.00	3.00	4.00	2.00
FBgn0051635	FBtr0079326,FBtr0113410,FBtr0331187,FBtr0331188,FBtr0331189,FBtr0331190,FBtr0331191,FBtr0331192	4398.00	4817.00	5026.00	4462.00	5653.00	5583.00
FBgn0051636	FBtr0079324,FBtr0343865	6.00	0.00	0.00	0.00	1.00	0.00
FBgn0051637	FBtr0079287,FBtr0343155	1230.00	1475.00	1809.00	1581.00	1606.00	1827.00
FBgn0051638	FBtr0079262,FBtr0113411	4247.00	4227.00	4828.00	4668.00	4741.00	4876.00
FBgn0051639	FBtr0079207,FBtr0079208	0.00	0.00	0.00	0.00	0.00	6.00
FBgn0051642	FBtr0079199	29.00	35.00	44.00	44.00	51.00	72.00
FBgn0051643	FBtr0079182,FBtr0343119	512.00	469.00	571.00	502.00	591.00	570.00
FBgn0051644	FBtr0079159,FBtr0342621,FBtr0342622	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051646	FBtr0079114	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051647	FBtr0308924	0.00	0.00	0.00	0.00	2.00	1.00
FBgn0051648	FBtr0079098	549.00	525.00	581.00	588.00	593.00	492.00
FBgn0051658	FBtr0078008	97.00	106.00	99.00	117.00	168.00	144.00
FBgn0051659	FBtr0077943,FBtr0301010	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051660	FBtr0077388,FBtr0100301,FBtr0304909,FBtr0304910,FBtr0336831	28.00	32.00	33.00	31.00	20.00	24.00
FBgn0051661	FBtr0077932	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051663	FBtr0077893,FBtr0304597,FBtr0334826	4.00	4.00	3.00	6.00	2.00	7.00
FBgn0051664	FBtr0473602,FBtr0473603	1.00	3.00	2.00	4.00	4.00	5.00
FBgn0051665	FBtr0089786,FBtr0304911,FBtr0334823	1.00	1.00	0.00	0.00	0.00	0.00
FBgn0051668	FBtr0307523	3.00	0.00	0.00	2.00	2.00	3.00
FBgn0051669	FBtr0077860	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051673	FBtr0081422,FBtr0339562	1719.00	1594.00	1569.00	1658.00	1702.00	1510.00
FBgn0051674	FBtr0081423,FBtr0339563	43.00	23.00	18.00	24.00	14.00	17.00
FBgn0051675	FBtr0081429	4.00	2.00	2.00	5.00	0.00	0.00
FBgn0051676	FBtr0081424,FBtr0339564	25.00	6.00	23.00	15.00	16.00	15.00
FBgn0051677	FBtr0081407	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051678	FBtr0290059,FBtr0290060,FBtr0344108	2151.00	2789.00	2812.00	2906.00	2956.00	2790.00
FBgn0051679	FBtr0077809	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051680	FBtr0081383	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051681	FBtr0077802	0.00	2.00	1.00	2.00	1.00	0.00
FBgn0051682	FBtr0077807	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051683	FBtr0081365,FBtr0330662	0.00	3.88	4.90	4.37	4.35	0.00
FBgn0051687	FBtr0302224,FBtr0332968	1556.74	1596.96	1510.00	1801.03	1241.09	1390.05
FBgn0051690	FBtr0301682	0.00	1.00	2.00	1.00	4.00	4.00
FBgn0051693	FBtr0085931,FBtr0100262	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051694	FBtr0077685	5615.00	5318.00	5148.00	5905.00	4594.00	4590.00
FBgn0051697	FBtr0081250	36.00	44.00	47.00	50.00	59.00	54.00
FBgn0051698	FBtr0077612,FBtr0344143	0.00	0.00	0.00	0.00	1.00	0.00
FBgn0051700	FBtr0301969	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051702	FBtr0085934	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051703	FBtr0085946	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051704	FBtr0080273,FBtr0333421	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051706	FBtr0080241,FBtr0336629	1.00	0.00	0.00	0.00	0.00	1.00
FBgn0051708	FBtr0079776,FBtr0079777,FBtr0303881	1.00	0.00	1.00	4.00	0.00	5.00
FBgn0051709	FBtr0079856,FBtr0346456	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0051710	FBtr0079849,FBtr0335508,FBtr0339523	372.00	574.00	621.00	626.00	654.00	684.00
FBgn0051712	FBtr0079896,FBtr0331636	4385.00	5764.00	6070.00	5255.00	7029.00	7688.00
FBgn0051713	FBtr0079895	505.00	491.00	557.00	490.00	564.00	579.00
FBgn0051715	FBtr0079996,FBtr0310098	2106.00	2279.00	2229.00	2330.00	2258.00	2304.00
FBgn0051716	FBtr0080009,FBtr0080010,FBtr0080011,FBtr0080012,FBtr0080013,FBtr0080014,FBtr0304112,FBtr0304113,FBtr0331637,FBtr0331638,FBtr0331639	8689.00	8088.00	9638.00	9299.00	8997.00	9170.00
FBgn0051717	FBtr0079977,FBtr0333409	509.00	600.00	540.00	555.00	523.00	600.00
FBgn0051718	FBtr0336967,FBtr0336968	2.00	3.00	15.00	2.00	7.00	11.00
FBgn0051719	FBtr0080039,FBtr0080040,FBtr0080041,FBtr0337008	27.00	1.00	3.00	15.00	6.00	4.00
FBgn0051720	FBtr0301973,FBtr0301974	44.00	40.00	52.00	40.00	68.00	70.00
FBgn0051721	FBtr0080096,FBtr0304114	271.00	354.00	589.00	404.00	614.00	774.00
FBgn0051729	FBtr0080461,FBtr0080462,FBtr0344140,FBtr0344851	5421.00	5066.00	6190.00	5570.00	7057.00	6858.00
FBgn0051730	FBtr0080480	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051735	FBtr0080790,FBtr0305562	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051739	FBtr0080919,FBtr0331622,FBtr0479831	7441.00	6238.00	7365.00	6746.00	7486.00	7049.00
FBgn0051740	FBtr0081028	0.00	0.00	0.00	0.00	0.00	7.00
FBgn0051741	FBtr0081032	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051742	FBtr0081025,FBtr0340183	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051752	FBtr0331193	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051754	FBtr0085891	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051755	FBtr0303882,FBtr0308122	1318.94	993.46	1055.65	1144.44	757.00	704.13
FBgn0051759	FBtr0290239,FBtr0290240	824.00	685.00	721.00	714.00	697.00	659.00
FBgn0051760	FBtr0301019,FBtr0331996,FBtr0331997	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051769	FBtr0080602	4.00	1.00	0.00	0.00	0.00	0.00
FBgn0051773	FBtr0077509	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051774	FBtr0308125,FBtr0308126,FBtr0308127	3.00	2.00	2.00	1.00	0.00	1.00
FBgn0051776	FBtr0077522	6.00	3.00	1.00	7.00	2.00	2.00
FBgn0051777	FBtr0077542	20.00	62.00	41.00	34.00	35.00	29.00
FBgn0051778	FBtr0077543,FBtr0339574	5.00	3.00	0.00	0.00	1.00	1.00
FBgn0051779	FBtr0110767,FBtr0305673	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051780	FBtr0080758	0.00	2.50	0.50	0.50	0.00	0.00
FBgn0051781	FBtr0308925,FBtr0308926,FBtr0308927,FBtr0308928,FBtr0308929,FBtr0346590	174.00	72.00	80.00	91.00	50.00	58.00
FBgn0051784	FBtr0302499	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051785	FBtr0300025	2.00	0.00	0.00	0.00	0.00	0.00
FBgn0051787	FBtr0081055	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051788	FBtr0081056,FBtr0343819	0.00	0.00	0.00	0.00	0.00	4.00
FBgn0051789	FBtr0081071,FBtr0343827,FBtr0343828	80.00	1.00	4.00	4.00	1078.00	22.00
FBgn0051792	FBtr0321311,FBtr0321312	1.00	0.00	3.00	0.00	0.00	16.00
FBgn0051793	FBtr0081138,FBtr0340318	1423.00	1402.00	1441.00	1402.00	1586.00	1533.00
FBgn0051797	FBtr0081227	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051798	FBtr0081200,FBtr0334163	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051800	FBtr0081179	805.00	843.00	822.00	900.00	894.00	885.00
FBgn0051802	FBtr0081058	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051803	FBtr0081010	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0051804	FBtr0080967	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051805	FBtr0273383,FBtr0304932,FBtr0340176	1.00	0.00	0.00	1.00	3.00	1.00
FBgn0051806	FBtr0080952,FBtr0340237	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051807	FBtr0080944,FBtr0344410	1.00	7.00	4.00	8.00	1.00	2.00
FBgn0051809	FBtr0113414,FBtr0344852	49.68	53.12	60.00	58.75	55.44	81.40
FBgn0051810	FBtr0080925	7.32	1.88	0.00	7.25	2.56	3.60
FBgn0051812	FBtr0290062	266.00	285.00	371.00	314.00	388.00	398.00
FBgn0051813	FBtr0080531,FBtr0343656	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051814	FBtr0080580,FBtr0343665	0.00	0.00	0.00	0.00	1.00	0.00
FBgn0051815	FBtr0080870	4.00	15.00	19.00	10.00	7.00	16.00
FBgn0051816	FBtr0080868	0.00	0.00	0.00	1.00	0.00	1.00
FBgn0051820	FBtr0080807,FBtr0305220	0.00	0.00	0.00	0.00	0.00	2.00
FBgn0051821	FBtr0080809,FBtr0346572	0.00	1.00	0.00	0.00	0.00	0.00
FBgn0051822	FBtr0304145	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051823	FBtr0080810	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051824	FBtr0303311	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051826	FBtr0331280,FBtr0331281	8.00	2.00	5.00	3.00	0.00	2.00
FBgn0051827	FBtr0080759	0.50	0.00	0.00	0.50	0.00	0.00
FBgn0051832	FBtr0343688	0.00	1.00	0.00	0.00	0.00	0.00
FBgn0051835	FBtr0080667	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051840	FBtr0345758	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051845	FBtr0307578	2.00	0.00	1.00	2.00	4.00	2.00
FBgn0051848	FBtr0303784	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051849	FBtr0080490	259.00	364.00	375.00	395.00	336.00	441.00
FBgn0051851	FBtr0080454,FBtr0345636	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051852	FBtr0080466	2629.00	2841.00	3092.00	3103.00	3130.00	3062.00
FBgn0051855	FBtr0080467,FBtr0290000	1270.00	1609.00	1583.00	1655.00	1573.00	1499.00
FBgn0051858	FBtr0080381	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051860	FBtr0302984,FBtr0302985	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051861	FBtr0302986	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051862	FBtr0080350	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051864	FBtr0080288,FBtr0339524	614.46	804.84	798.12	800.20	779.41	777.65
FBgn0051865	FBtr0080289,FBtr0345286	155.52	201.98	85.85	183.66	12.58	10.42
FBgn0051866	FBtr0080287	1205.48	1336.02	1318.15	1339.34	1341.42	1317.58
FBgn0051867	FBtr0080224,FBtr0343627	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051869	FBtr0080189,FBtr0290245,FBtr0290246	2376.00	3179.00	2764.00	3214.00	2451.00	2618.00
FBgn0051870	FBtr0080137,FBtr0080138,FBtr0342583,FBtr0342584	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0051871	FBtr0080104	15.00	16.00	18.00	15.00	36.00	38.00
FBgn0051872	FBtr0080099,FBtr0345637	0.00	0.00	1.00	0.00	0.00	0.00
FBgn0051874	FBtr0079964	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051875	FBtr0079973,FBtr0303883,FBtr0303884,FBtr0308121	209.06	238.54	237.35	257.56	146.00	125.87
FBgn0051876	FBtr0079897	0.00	0.00	2.00	0.00	0.00	1.00
FBgn0051882	FBtr0079853	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0051885	FBtr0079820	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051888	FBtr0079752	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051889	FBtr0079728	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051890	FBtr0079729	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051892	FBtr0079702	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051895	FBtr0079692	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051896	FBtr0079677	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051897	FBtr0079673	76.00	86.00	99.00	94.00	82.00	69.00
FBgn0051898	FBtr0079662	196.00	194.00	215.00	235.00	238.00	221.00
FBgn0051901	FBtr0079607	1.00	0.00	1.00	1.00	56.00	1.00
FBgn0051902	FBtr0110841	0.00	2.00	2.00	4.00	4.00	0.00
FBgn0051907	FBtr0079425,FBtr0344736	1.00	1.00	0.00	2.00	0.00	1.00
FBgn0051908	FBtr0079429,FBtr0079430,FBtr0345638	5127.00	5222.00	5231.00	5612.00	4926.00	5141.00
FBgn0051909	FBtr0300459,FBtr0300460	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051910	FBtr0079304	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0051912	FBtr0332036,FBtr0340166	1.00	0.00	0.00	1.00	0.00	0.00
FBgn0051913	FBtr0079138	0.00	0.00	2.00	0.00	0.00	0.00
FBgn0051914	FBtr0079090	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051915	FBtr0079099	392.00	434.00	438.00	419.00	494.00	428.00
FBgn0051921	FBtr0078096	0.00	0.00	0.00	0.00	0.00	8.00
FBgn0051922	FBtr0077965	224.00	239.00	248.00	267.00	261.00	279.00
FBgn0051924	FBtr0077946	0.00	0.00	0.00	3.00	4.00	0.00
FBgn0051926	FBtr0077931,FBtr0334818	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051928	FBtr0077929,FBtr0334817	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051933	FBtr0077896	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051935	FBtr0077916	850.00	690.00	964.00	714.00	1010.00	1118.00
FBgn0051939	FBtr0077862	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051940	FBtr0077861	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051942	FBtr0077812	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051943	FBtr0077818	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051944	FBtr0077819	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051946	FBtr0077834	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051948	FBtr0077787,FBtr0077788	0.00	0.00	0.00	0.00	1.00	1.00
FBgn0051949	FBtr0077757,FBtr0303208	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051950	FBtr0077630,FBtr0332457	449.00	495.00	474.00	576.00	551.00	494.00
FBgn0051952	FBtr0077591,FBtr0343237	0.00	0.00	0.00	0.00	0.00	2.00
FBgn0051953	FBtr0077575	101.20	154.48	119.47	162.52	158.95	160.15
FBgn0051954	FBtr0077563	0.00	0.00	0.00	0.00	1.00	4.00
FBgn0051955	FBtr0077540,FBtr0303782,FBtr0345543,FBtr0345639	105.00	79.00	72.00	94.00	58.00	57.00
FBgn0051956	FBtr0114524,FBtr0333248	4.00	7.00	3.00	8.00	8.00	5.00
FBgn0051957	FBtr0077514,FBtr0334833	402.00	429.00	404.00	499.00	365.00	369.00
FBgn0051958	FBtr0445666	5.00	1.98	1.00	2.37	0.00	2.00
FBgn0051960	FBtr0077494	8.00	10.02	3.00	4.63	0.00	7.00
FBgn0051961	FBtr0077484,FBtr0077485	731.00	713.00	797.00	781.00	796.00	790.00
FBgn0051963	FBtr0077458	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051971	FBtr0079064	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0051973	FBtr0078163,FBtr0078164,FBtr0113416,FBtr0309225,FBtr0309226,FBtr0309227,FBtr0309228,FBtr0309229	1741.00	1575.00	1746.00	2155.00	1701.00	1614.00
FBgn0051974	FBtr0300987,FBtr0330644,FBtr0330645	5.00	0.00	21.00	5.00	1.00	3.00
FBgn0051975	FBtr0302195,FBtr0302196	6.73	7.00	21.29	3.00	5.49	5.00
FBgn0051976	FBtr0302194,FBtr0346127	1.27	0.00	1.71	1.00	1.51	0.00
FBgn0051988	FBtr0081490,FBtr0343873	0.00	0.00	0.00	0.00	0.00	4.00
FBgn0051989	FBtr0079097,FBtr0301318	1805.00	1640.00	1923.00	1717.00	2113.00	2006.00
FBgn0051992	FBtr0089096,FBtr0089097,FBtr0089100,FBtr0089101,FBtr0310543	22251.00	18499.00	23206.00	20900.00	23338.00	23907.00
FBgn0051997	FBtr0089154,FBtr0345283	2114.00	3142.00	4410.00	3521.00	4280.00	4773.00
FBgn0051998	FBtr0089145,FBtr0308249	6719.00	6038.00	7315.00	6627.00	7881.00	7626.00
FBgn0051999	FBtr0089144,FBtr0344870	1040.00	837.00	892.37	1038.46	705.80	749.00
FBgn0052000	FBtr0089445,FBtr0089446,FBtr0089447,FBtr0089448,FBtr0089449,FBtr0089450,FBtr0089451,FBtr0113417,FBtr0333161	12782.00	11501.00	13871.83	12965.00	14919.00	15782.75
FBgn0052006	FBtr0089170	0.00	0.00	1.00	0.00	0.00	0.00
FBgn0052009	FBtr0089180,FBtr0333682	66.67	97.94	80.94	91.78	117.80	176.47
FBgn0052010	FBtr0089181,FBtr0333683	41.18	132.17	0.00	0.00	83.71	43.38
FBgn0052011	FBtr0089182,FBtr0333684	214.51	0.00	269.74	158.99	295.01	384.39
FBgn0052016	FBtr0089229,FBtr0089233,FBtr0310651,FBtr0334626	5593.00	4810.00	5754.00	5325.00	5704.00	5969.00
FBgn0052017	FBtr0300992,FBtr0300993,FBtr0344977	56.00	53.00	49.00	40.00	61.00	53.00
FBgn0052022	FBtr0076597,FBtr0344992	1152.00	1418.00	1399.00	1332.00	1487.00	1531.00
FBgn0052023	FBtr0076588	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052024	FBtr0076580	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052026	FBtr0076584	42.00	55.00	65.00	57.00	91.00	79.00
FBgn0052027	FBtr0307116	64.00	105.00	126.00	91.00	79.00	117.00
FBgn0052029	FBtr0076567	181.00	346.00	675.00	241.00	809.00	849.00
FBgn0052034	FBtr0076505	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052036	FBtr0114525	0.00	1.00	0.00	2.00	2.00	0.00
FBgn0052037	FBtr0076469,FBtr0333866	9.00	15.00	9.00	14.00	17.00	16.00
FBgn0052039	FBtr0076441,FBtr0345605	129.00	145.00	165.00	158.00	147.00	179.00
FBgn0052040	FBtr0076440	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052053	FBtr0076315	3.00	0.00	0.00	0.00	4.00	0.00
FBgn0052054	FBtr0076314	0.00	0.00	4.00	0.00	1.00	0.00
FBgn0052055	FBtr0076304	1.00	5.00	14.00	9.00	11.00	20.00
FBgn0052056	FBtr0076301,FBtr0076302,FBtr0076303	2094.00	1959.00	2269.00	2055.00	2262.00	2257.00
FBgn0052057	FBtr0076308,FBtr0076309,FBtr0076310,FBtr0331552	5.00	0.00	0.00	1.00	0.00	0.00
FBgn0052058	FBtr0076293	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052061	FBtr0076285	0.00	0.00	0.00	0.00	0.00	1.00
FBgn0052062	FBtr0113418,FBtr0113419,FBtr0305093,FBtr0305094,FBtr0305095,FBtr0305096,FBtr0305097,FBtr0332985,FBtr0473371	7907.00	11107.00	10377.00	10805.00	10879.00	10599.00
FBgn0052064	FBtr0076288	0.00	0.00	0.00	0.00	0.00	17.00
FBgn0052066	FBtr0076277,FBtr0076278	1672.00	2058.00	1896.00	2052.00	1969.00	1972.00
FBgn0052068	FBtr0113421	724.00	685.00	712.00	645.00	738.00	755.00
FBgn0052069	FBtr0076241	500.00	455.00	440.00	463.00	579.00	481.00
FBgn0052071	FBtr0076231	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052072	FBtr0076232	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052073	FBtr0076230,FBtr0345348	9.00	0.00	0.00	0.00	2.00	2.00
FBgn0052074	FBtr0076222	15.00	0.00	0.00	0.00	1.00	3.00
FBgn0052075	FBtr0076240,FBtr0305898	1638.00	1456.00	1374.00	1427.00	1328.00	1320.00
FBgn0052076	FBtr0076217	2202.00	2582.00	3020.00	2591.00	3213.00	3338.00
FBgn0052079	FBtr0300188	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052081	FBtr0076198	0.00	0.00	0.00	0.00	0.00	4.00
FBgn0052082	FBtr0076216,FBtr0113422,FBtr0334096,FBtr0344833	5584.00	4802.00	5084.00	5362.00	5986.00	5802.00
FBgn0052085	FBtr0076133	2.00	2.00	0.00	3.00	0.00	1.00
FBgn0052086	FBtr0076147,FBtr0305322	4.00	9.00	1.00	3.00	5.00	3.00
FBgn0052087	FBtr0076117	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052088	FBtr0332764	82.00	50.00	71.00	59.00	55.00	39.00
FBgn0052091	FBtr0076106	422.00	598.00	707.00	636.00	399.00	560.00
FBgn0052093	FBtr0076083	0.00	0.00	0.00	0.00	0.00	0.00
FBgn0052095	FBtr0076077	812.00	743.00	961.00	967.00	792.00	920.00
FBgn0052099	FBtr0076000	380.00	401.00	445.00	440.00	501.00	481.00
FBgn0052100	FBtr0076006	561.00	653.00	720.00	720.00	775.00	858.00
FBgn0052102	FBtr0075978	0.00	0.00	4.00	0.00	1.00	0.00
FBgn0052103	FBtr0075982,FBtr0075983,FBtr0332089,FBtr0332090	5094.00	5173.00	4667.00	5678.00	3821.00	3998.00
FBgn0052104	FBtr0075986	1853.00	1660.00	1833.00	1727.00	1925.00	1822.00
